"game_id","away_team","home_team","game_type","away_score","home_score","away_yards","home_yards","total_yards","away_drives","home_drives","away_touchdowns","home_touchdowns","away_field_goals","home_field_goals","away_punts","home_punts","away_td_perc","away_fg_perc","away_pn_perc","home_td_perc","home_fg_perc","home_pn_perc","season"
"2024_12_TEN_HOU","TEN","HOU","REG",32,27,369,260,629,15,13,3,2,3,2,9,9,0.2,0.2,0.6,0.153846153846154,0.153846153846154,0.692307692307692,2024
"2024_13_ARI_MIN","ARI","MIN","REG",22,23,406,273,679,11,10,1,2,5,3,5,5,0.0909090909090909,0.454545454545455,0.454545454545455,0.2,0.3,0.5,2024
"2024_13_CHI_DET","CHI","DET","REG",20,23,301,405,706,10,10,3,2,0,3,7,5,0.3,0,0.7,0.2,0.3,0.5,2024
"2024_13_HOU_JAX","HOU","JAX","REG",23,20,326,375,701,12,10,2,2,2,2,8,6,0.166666666666667,0.166666666666667,0.666666666666667,0.2,0.2,0.6,2024
"2024_13_IND_NE","IND","NE","REG",25,24,255,424,679,9,10,3,2,1,3,5,5,0.333333333333333,0.111111111111111,0.555555555555556,0.2,0.3,0.5,2024
"2024_13_LAC_ATL","LAC","ATL","REG",17,13,189,350,539,11,10,0,1,3,2,8,7,0,0.272727272727273,0.727272727272727,0.1,0.2,0.7,2024
"2024_13_LA_NO","LAR","NO","REG",18,14,322,329,651,9,9,0,2,0,2,9,5,0,0,1,0.222222222222222,0.222222222222222,0.555555555555556,2024
"2024_13_LV_KC","LV","KC","REG",17,19,434,329,763,11,12,2,1,1,4,8,7,0.181818181818182,0.0909090909090909,0.727272727272727,0.0833333333333333,0.333333333333333,0.583333333333333,2024
"2024_13_MIA_GB","MIA","GB","REG",17,30,377,388,765,10,10,1,3,1,3,8,4,0.1,0.1,0.8,0.3,0.3,0.4,2024
"2024_13_NYG_DAL","NYG","DAL","REG",20,27,247,317,564,12,12,2,2,1,2,9,8,0.166666666666667,0.0833333333333333,0.75,0.166666666666667,0.166666666666667,0.666666666666667,2024
"2024_13_PHI_BAL","PHI","BAL","REG",24,19,252,372,624,13,11,1,2,1,2,11,7,0.0769230769230769,0.0769230769230769,0.846153846153846,0.181818181818182,0.181818181818182,0.636363636363636,2024
"2024_13_PIT_CIN","PIT","CIN","REG",44,38,520,375,895,12,10,4,4,3,1,5,5,0.333333333333333,0.25,0.416666666666667,0.4,0.1,0.5,2024
"2024_13_SEA_NYJ","SEA","NYJ","REG",26,21,259,260,519,12,12,3,3,1,1,8,8,0.25,0.0833333333333333,0.666666666666667,0.25,0.0833333333333333,0.666666666666667,2024
"2024_13_SF_BUF","SF","BUF","REG",10,35,239,372,611,11,10,1,5,1,0,9,5,0.0909090909090909,0.0909090909090909,0.818181818181818,0.5,0,0.5,2024
"2024_13_TB_CAR","TB","CAR","REG",26,23,445,367,812,15,14,2,2,4,3,9,9,0.133333333333333,0.266666666666667,0.6,0.142857142857143,0.214285714285714,0.642857142857143,2024
"2024_13_TEN_WAS","TEN","WAS","REG",19,42,245,463,708,11,12,3,6,2,0,6,6,0.272727272727273,0.181818181818182,0.545454545454545,0.5,0,0.5,2024
